Student Id,Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP
5420,1.0,43.0,1.0,,1.0,1.0,121.0,1.0,1.0,1.0,4.0,5.0,121.0,1.0,0.0,0.0,1.0,1.0,0.0,23.0,0.0,0.0,6.0,15.0,1.0,13.0,0.0,0.0,6.0,8.0,4.0,11.25,0.0,9.4,,-3.12
5625,1.0,44.0,1.0,9003.0,1.0,39.0,140.0,1.0,1.0,1.0,4.0,3.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,10.0,5.0,11.666666666666666,not recorded,0.0,6.0,7.0,5.0,12.6,0.0,12.4,0.5,1.79
8990,,1.0,1.0,9500.0,1.0,1.0,141.0,1.0,19.0,38.0,5.0,7.0,125.5,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,not known,10.0,8.0,12.86,2.0,0.0,8.0,,8.0,12.86,2.0,9.4,-0.8,-3.12
9143,2.0,44.0,1.0,9085.0,1.0,39.0,160.0,1.0,37.0,37.0,192.0,192.0,160.0,0.0,0.0,0.0,1.0,0.0,0.0,not known,0.0,0.0,5.0,12.0,3.0,14.0,2.0,0.0,5.0,8.0,5.0,12.0,1.0,9.4,-0.8,-3.12
1944,2.0,7.0,1.0,9070.0,1.0,43.0,140.0,1.0,37.0,1.0,9.0,7.0,140.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,0.0,6.0,7.0,6.0,15.0,0.0,0.0,6.0,8.0,3.0,11.0,0.0,11.1,0.6,2.02
3666,1.0,1.0,3.0,9070.0,1.0,1.0,125.0,1.0,1.0,38.0,9.0,7.0,118.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.333333333333334,0.0,0.0,6.0,7.0,6.0,14.0,unidentified,11.1,0.6,2.02
6960,1.0,17.0,3.0,9119.0,1.0,1.0,130.0,1.0,1.0,38.0,3.0,3.0,129.3,0.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,14.2,0.0,8.9,1.4,
7620,1.0,1.0,1.0,9500.0,1.0,1.0,157.0,1.0,19.0,38.0,5.0,3.0,149.3,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,,8.0,8.0,8.0,14.035,0.0,0.0,8.0,8.0,8.0,14.035,0.0,9.4,-0.8,-3.12
6083,1.0,42.0,1.0,9500.0,1.0,1.0,150.0,,19.0,1.0,9.0,,110.0,1.0,0.0,0.0,1.0,,1.0,33.0,0.0,6.0,14.0,20.0,14.0,13.072857142857144,6.0,6.0,14.0,20.0,14.0,13.072857142857144,,9.4,-0.8,-3.12
5525,1.0,17.0,5.0,9238.0,1.0,1.0,130.0,,not known,1.0,5.0,5.0,130.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,8.0,4.0,11.25,0.0,0.0,6.0,15.0,3.0,10.0,0.0,9.4,-0.8,-3.12
6029,1.0,17.0,1.0,9773.0,1.0,1.0,136.0,1.0,19.0,38.0,9.0,9.0,121.7,1.0,0.0,0.0,1.0,1.0,1.0,19.0,,0.0,6.0,9.0,5.0,12.4,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.7,3.7,-1.7
9749,1.0,39.0,1.0,9085.0,1.0,1.0,110.0,1.0,40.0,1.0,5.0,6.0,142.5,0.0,0.0,1.0,0.0,1.0,0.0,37.0,0.0,5.0,7.0,7.0,5.0,12.0,0.0,3.0,7.0,7.0,3.0,11.666666666666666,0.0,8.9,1.4,3.51
1383,1.0,1.0,3.0,9773.0,1.0,1.0,153.0,1.0,3.0,1.0,2.0,8.0,137.6,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.0,0.0,0.0,6.0,7.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79
7071,1.0,17.0,not known,9500.0,1.0,1.0,132.0,1.0,37.0,19.0,7.0,7.0,132.4,1.0,0.0,0.0,1.0,0.0,,22.0,,0.0,7.0,8.0,6.0,13.516666666666666,0.0,0.0,8.0,9.0,7.0,13.771428571428572,0.0,11.1,0.6,2.02
4988,1.0,1.0,5.0,9500.0,1.0,1.0,130.0,1.0,19.0,1.0,9.0,5.0,122.1,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,8.0,7.0,11.678571428571429,0.0,0.0,8.0,10.0,7.0,13.0375,0.0,12.4,0.5,1.79
4662,1.0,39.0,1.0,9500.0,1.0,1.0,127.0,1.0,19.0,19.0,5.0,5.0,160.0,,0.0,0.0,1.0,1.0,0.0,28.0,0.0,0.0,7.0,7.0,7.0,14.528571428571428,0.0,0.0,8.0,11.0,8.0,15.018181818181818,0.0,16.2,,-0.92
3118,1.0,17.0,unidentified,9670.0,1.0,1.0,128.0,1.0,37.0,38.0,5.0,8.0,,0.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,5.0,5.0,5.0,12.4,0.0,0.0,5.0,,4.0,10.75,0.0,9.4,-0.8,-3.12
8080,1.0,17.0,1.0,9147.0,1.0,1.0,116.0,1.0,unidentified,1.0,3.0,4.0,115.7,0.0,0.0,,0.0,1.0,0.0,22.0,0.0,,5.0,10.0,4.0,11.5,0.0,0.0,5.0,11.0,4.0,14.0,0.0,8.9,1.4,3.51
7533,1.0,42.0,not recorded,9003.0,1.0,39.0,120.0,1.0,3.0,1.0,2.0,6.0,128.2,1.0,0.0,,1.0,1.0,,24.0,0.0,4.0,9.0,,8.0,13.333333333333334,0.0,5.0,10.0,12.0,9.0,13.11111111111111,0.0,,0.3,-0.92
5233,1.0,1.0,1.0,9147.0,1.0,1.0,127.0,1.0,1.0,4.0,9.0,10.0,121.8,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,11.6,0.0,0.0,5.0,10.0,4.0,13.5,3.0,16.2,0.3,-0.92
6262,1.0,1.0,1.0,9773.0,1.0,1.0,143.0,1.0,3.0,3.0,2.0,5.0,144.8,0.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.166666666666666,0.0,0.0,6.0,6.0,6.0,12.5,0.0,16.2,0.3,-0.92
7476,1.0,17.0,4.0,9556.0,1.0,1.0,112.0,1.0,1.0,1.0,4.0,10.0,not known,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,7.0,,12.5,0.0,0.0,8.0,8.0,8.0,13.1375,0.0,12.4,0.5,1.79
7501,1.0,1.0,1.0,9130.0,1.0,1.0,164.0,1.0,34.0,1.0,0.0,0.0,163.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32
4853,1.0,1.0,1.0,9238.0,1.0,1.0,121.0,1.0,1.0,1.0,9.0,8.0,118.9,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,5.0,11.666666666666666,0.0,0.0,6.0,,5.0,12.666666666666666,0.0,12.4,not known,1.79
5670,1.0,,1.0,9130.0,1.0,1.0,130.0,,1.0,1.0,1.0,1.0,130.0,1.0,0.0,0.0,1.0,1.0,0.0,33.0,0.0,0.0,5.0,12.0,1.0,13.0,2.0,0.0,5.0,7.0,3.0,14.0,0.0,9.4,-0.8,-3.12
4209,1.0,17.0,5.0,9853.0,1.0,1.0,132.0,1.0,12.0,12.0,4.0,,123.3,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,,6.0,13.0,4.0,11.5,0.0,0.0,6.0,10.0,3.0,11.0,0.0,10.8,1.4,1.74
2305,1.0,1.0,3.0,9500.0,1.0,1.0,154.0,1.0,1.0,37.0,4.0,9.0,134.8,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,7.0,6.0,13.533333333333331,0.0,0.0,7.0,7.0,6.0,13.533333333333331,0.0,7.6,2.6,0.32
1876,1.0,1.0,5.0,9670.0,1.0,1.0,116.0,1.0,19.0,38.0,9.0,9.0,119.5,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,not recorded,6.0,0.0,0.0,0.0,unidentified,0.0,6.0,0.0,0.0,0.0,,8.9,1.4,3.51
1314,1.0,1.0,2.0,9085.0,1.0,1.0,117.0,1.0,38.0,37.0,not recorded,9.0,113.5,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0,4.0,12.0,0.0,0.0,5.0,5.0,5.0,12.2,0.0,not known,1.4,1.74
3399,4.0,39.0,1.0,9991.0,0.0,1.0,not recorded,1.0,37.0,37.0,6.0,6.0,136.2,0.0,0.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,5.0,6.0,,11.0,0.0,0.0,5.0,9.0,5.0,,0.0,10.8,1.4,1.74
6894,1.0,17.0,1.0,,1.0,1.0,116.0,1.0,38.0,38.0,9.0,unidentified,123.7,0.0,not recorded,0.0,1.0,0.0,0.0,,0.0,0.0,6.0,6.0,,14.5,0.0,0.0,6.0,7.0,6.0,13.5,0.0,11.1,,2.02
8886,1.0,1.0,1.0,9254.0,not known,1.0,143.0,1.0,2.0,37.0,1.0,1.0,133.2,1.0,0.0,0.0,1.0,0.0,0.0,19.0,,0.0,6.0,9.0,5.0,13.4,0.0,0.0,6.0,16.0,2.0,13.5,,10.8,,1.74
4626,1.0,1.0,6.0,9500.0,1.0,1.0,118.0,1.0,38.0,19.0,3.0,not known,113.5,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,7.0,7.0,7.0,13.175714285714289,0.0,0.0,8.0,8.0,8.0,14.925,0.0,12.4,0.5,1.79
4936,1.0,51.0,1.0,9991.0,0.0,1.0,134.0,1.0,1.0,1.0,5.0,3.0,120.6,1.0,0.0,0.0,1.0,,0.0,27.0,0.0,2.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,5.0,5.0,5.0,13.0,0.0,11.1,0.6,2.02
6131,1.0,44.0,1.0,9119.0,1.0,39.0,140.0,1.0,5.0,41.0,3.0,2.0,140.0,0.0,0.0,not recorded,1.0,1.0,0.0,23.0,0.0,3.0,7.0,12.0,3.0,14.0,0.0,1.0,6.0,12.0,1.0,14.0,not recorded,,0.5,1.79
8022,1.0,43.0,1.0,9991.0,0.0,1.0,130.0,1.0,37.0,37.0,9.0,9.0,124.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,0.0,1.0,5.0,6.0,5.0,13.833333333333334,0.0,0.0,5.0,7.0,5.0,15.4,unidentified,9.4,-0.8,-3.12
7798,1.0,1.0,1.0,9238.0,1.0,1.0,131.0,1.0,37.0,1.0,unidentified,9.0,135.9,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,5.0,13.2,0.0,0.0,6.0,6.0,6.0,11.333333333333334,0.0,9.4,-0.8,-3.12
3699,1.0,17.0,2.0,9853.0,1.0,1.0,114.0,1.0,1.0,19.0,9.0,9.0,111.9,1.0,0.0,0.0,1.0,1.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,not known,6.0,12.5,0.0,7.6,2.6,0.32
9899,1.0,17.0,6.0,,1.0,1.0,108.0,1.0,1.0,19.0,4.0,5.0,112.2,1.0,0.0,,1.0,,0.0,19.0,0.0,0.0,6.0,13.0,5.0,10.8,0.0,0.0,6.0,12.0,3.0,10.0,0.0,9.4,-0.8,-3.12
2868,1.0,1.0,3.0,171.0,1.0,1.0,137.0,1.0,1.0,3.0,5.0,2.0,133.9,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7
8345,not known,1.0,1.0,9003.0,1.0,1.0,131.0,,19.0,38.0,5.0,5.0,118.4,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,11.0,6.0,14.125,0.0,0.0,6.0,10.0,,12.6,0.0,13.9,-0.3,0.79
6048,1.0,44.0,1.0,9085.0,1.0,39.0,140.0,,1.0,2.0,4.0,6.0,140.0,1.0,0.0,0.0,1.0,0.0,0.0,29.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06
9425,4.0,39.0,1.0,9238.0,1.0,1.0,130.0,1.0,19.0,3.0,9.0,2.0,140.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,0.0,,6.0,7.0,4.0,12.25,0.0,,6.0,7.0,0.0,0.0,0.0,8.9,1.4,3.51
9449,1.0,16.0,2.0,,1.0,1.0,122.0,1.0,,37.0,9.0,7.0,127.3,1.0,0.0,0.0,1.0,0.0,,19.0,0.0,0.0,6.0,8.0,4.0,11.25,0.0,0.0,6.0,6.0,6.0,12.0,0.0,10.8,1.4,1.74
5219,1.0,1.0,1.0,9003.0,1.0,1.0,124.0,1.0,38.0,19.0,9.0,7.0,116.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,8.0,6.0,15.5,0.0,0.0,6.0,10.0,6.0,14.1,0.0,16.2,0.3,-0.92
1727,1.0,17.0,1.0,9085.0,1.0,1.0,120.0,1.0,19.0,38.0,4.0,8.0,122.5,0.0,0.0,0.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,11.0,5.0,13.6,0.0,0.0,6.0,11.0,5.0,13.666666666666666,0.0,11.1,0.6,2.02
2427,1.0,17.0,1.0,171.0,1.0,1.0,136.0,1.0,38.0,38.0,7.0,7.0,127.3,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5,2.8,-4.06
2511,1.0,43.0,1.0,9991.0,0.0,1.0,120.0,1.0,37.0,37.0,9.0,8.0,122.5,1.0,0.0,unidentified,1.0,0.0,0.0,29.0,0.0,8.0,13.0,16.0,8.0,10.5,0.0,8.0,12.0,19.0,9.0,10.333333333333334,0.0,9.4,-0.8,-3.12
8046,1.0,1.0,6.0,9500.0,1.0,1.0,143.0,1.0,38.0,19.0,7.0,9.0,129.5,1.0,,0.0,1.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,0.0,8.0,8.0,7.0,13.79857142857143,0.0,10.8,1.4,1.74
7680,1.0,1.0,1.0,171.0,1.0,1.0,137.0,1.0,1.0,,3.0,7.0,146.5,1.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,6.0,12.0,13.0,11.0,12.0,0.0,4.0,11.0,15.0,10.0,11.181818181818182,0.0,8.9,1.4,3.51
2527,1.0,1.0,2.0,171.0,1.0,1.0,140.0,1.0,1.0,3.0,3.0,3.0,138.3,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79
9933,1.0,1.0,6.0,9500.0,1.0,1.0,136.0,1.0,1.0,1.0,4.0,5.0,123.3,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,0.0,0.0,8.0,0.0,8.0,8.0,,0.0,8.0,9.4,-0.8,-3.12
7327,1.0,,1.0,9130.0,1.0,1.0,133.1,1.0,1.0,1.0,90.0,1.0,120.0,1.0,0.0,1.0,0.0,1.0,0.0,41.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,0.0,5.0,12.7,3.7,-1.7
6982,1.0,39.0,1.0,9500.0,1.0,19.0,133.1,1.0,1.0,5.0,4.0,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,8.0,11.0,7.0,12.614285714285714,0.0,0.0,8.0,11.0,7.0,12.614285714285714,0.0,12.7,3.7,-1.7
9599,1.0,17.0,1.0,171.0,,1.0,146.0,1.0,1.0,38.0,9.0,unidentified,135.5,1.0,0.0,1.0,1.0,0.0,0.0,22.0,0.0,12.0,17.0,19.0,12.0,11.833333333333334,0.0,10.0,17.0,22.0,11.0,11.25,0.0,11.1,0.6,2.02
5828,1.0,39.0,1.0,9119.0,1.0,1.0,160.0,1.0,1.0,38.0,4.0,7.0,112.0,0.0,0.0,0.0,0.0,1.0,0.0,not recorded,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,9.4,-0.8,-3.12
2309,2.0,39.0,1.0,9003.0,1.0,1.0,168.0,,1.0,41.0,9.0,3.0,153.9,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79
4094,1.0,1.0,1.0,9147.0,1.0,1.0,124.0,1.0,19.0,19.0,9.0,3.0,115.6,1.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,5.0,9.0,3.0,12.0,1.0,0.0,5.0,7.0,3.0,11.0,0.0,9.4,-0.8,-3.12
3811,2.0,39.0,1.0,9991.0,0.0,12.0,133.1,1.0,37.0,37.0,9.0,9.0,133.8,1.0,0.0,0.0,1.0,1.0,0.0,52.0,0.0,0.0,5.0,5.0,5.0,13.6,0.0,0.0,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32
3946,1.0,1.0,1.0,9085.0,1.0,1.0,143.0,1.0,19.0,38.0,9.0,9.0,133.4,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,7.0,6.0,16.0,0.0,0.0,6.0,8.0,6.0,15.875,0.0,12.4,0.5,1.79
5120,1.0,1.0,,,1.0,1.0,132.0,1.0,38.0,37.0,9.0,7.0,122.0,1.0,0.0,0.0,1.0,0.0,,20.0,0.0,0.0,8.0,8.0,7.0,13.817142857142857,0.0,0.0,8.0,8.0,7.0,13.817142857142857,0.0,10.8,1.4,1.74
5361,1.0,1.0,1.0,9147.0,1.0,1.0,146.0,1.0,5.0,1.0,1.0,5.0,144.6,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,6.0,5.0,13.333333333333334,0.0,16.2,0.3,-0.92
4304,1.0,17.0,1.0,9853.0,1.0,1.0,133.1,1.0,34.0,34.0,0.0,0.0,118.9,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,3.0,11.333333333333334,0.0,0.0,6.0,10.0,3.0,11.333333333333334,0.0,7.6,2.6,0.32
8390,1.0,53.0,,9003.0,1.0,42.0,130.0,,1.0,19.0,9.0,7.0,133.8,0.0,0.0,1.0,1.0,0.0,1.0,,0.0,7.0,12.0,13.0,12.0,12.846153846153848,0.0,5.0,11.0,,11.0,12.636363636363637,0.0,8.9,1.4,3.51
3481,1.0,1.0,1.0,9070.0,1.0,1.0,123.0,1.0,38.0,not recorded,9.0,5.0,124.8,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,5.0,11.8,0.0,0.0,6.0,7.0,5.0,13.0,0.0,8.9,1.4,3.51
7515,1.0,,3.0,9500.0,1.0,1.0,132.0,1.0,19.0,3.0,9.0,5.0,130.8,1.0,0.0,not known,1.0,0.0,0.0,,0.0,0.0,8.0,8.0,7.0,13.68142857142857,0.0,0.0,8.0,8.0,7.0,13.68142857142857,0.0,10.8,1.4,1.74
1367,1.0,18.0,1.0,9147.0,1.0,,128.0,1.0,19.0,19.0,9.0,5.0,not recorded,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,unidentified,5.0,8.0,5.0,11.0,0.0,0.0,5.0,6.0,5.0,15.4,0.0,12.4,0.5,1.79
2457,1.0,not known,1.0,9500.0,1.0,1.0,118.0,1.0,19.0,19.0,5.0,7.0,117.8,0.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,7.0,7.0,13.7,0.0,0.0,8.0,9.0,7.0,,0.0,12.4,0.5,1.79
6085,1.0,17.0,4.0,9147.0,1.0,1.0,112.0,not known,19.0,38.0,9.0,10.0,112.0,,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,,10.0,3.0,10.333333333333334,0.0,0.0,5.0,9.0,4.0,11.0,2.0,16.2,0.3,-0.92
1563,2.0,42.0,1.0,9991.0,unidentified,6.0,123.0,1.0,37.0,37.0,9.0,9.0,123.0,0.0,0.0,0.0,1.0,1.0,0.0,37.0,0.0,0.0,5.0,10.0,5.0,15.8,0.0,0.0,5.0,5.0,5.0,17.6,0.0,9.4,-0.8,-3.12
2704,1.0,39.0,1.0,9130.0,1.0,9.0,133.1,1.0,34.0,36.0,0.0,90.0,107.5,0.0,0.0,0.0,1.0,1.0,0.0,29.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,,5.0,0.0,0.0,0.0,7.6,2.6,0.32
7249,1.0,39.0,1.0,9147.0,1.0,12.0,133.1,,not recorded,37.0,9.0,7.0,139.4,0.0,,1.0,1.0,0.0,0.0,41.0,0.0,0.0,5.0,6.0,5.0,11.6,0.0,0.0,5.0,8.0,5.0,12.2,,7.6,2.6,0.32
7195,1.0,18.0,1.0,9119.0,1.0,1.0,146.0,1.0,1.0,37.0,7.0,7.0,132.4,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,5.0,,16.0,0.0,0.0,,5.0,0.0,0.0,,9.4,-0.8,-3.12
3015,1.0,1.0,2.0,9147.0,1.0,1.0,121.0,1.0,19.0,19.0,9.0,9.0,unidentified,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,5.0,12.0,1.0,10.0,2.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7
6543,1.0,1.0,5.0,9500.0,1.0,1.0,122.0,1.0,37.0,,9.0,2.0,116.8,1.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,7.0,8.0,6.0,13.271428571428572,0.0,0.0,8.0,8.0,7.0,14.471428571428572,0.0,13.9,-0.3,0.79
7289,1.0,43.0,1.0,9119.0,1.0,1.0,128.0,1.0,1.0,38.0,4.0,7.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,5.0,12.0,,0.0,5.0,12.0,2.0,10.5,0.0,13.9,-0.3,0.79
5788,1.0,1.0,1.0,9070.0,1.0,1.0,128.0,1.0,19.0,2.0,7.0,3.0,126.3,1.0,0.0,0.0,,0.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,15.5,2.8,-4.06
9688,1.0,17.0,1.0,9238.0,1.0,1.0,135.0,1.0,37.0,37.0,8.0,6.0,127.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92
2345,1.0,1.0,4.0,9238.0,1.0,1.0,125.0,1.0,19.0,1.0,4.0,5.0,122.6,1.0,1.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,9.0,5.0,11.833333333333334,0.0,0.0,6.0,8.0,,11.5,0.0,unidentified,-0.3,0.79
8753,1.0,17.0,1.0,9003.0,1.0,1.0,126.0,1.0,37.0,3.0,5.0,2.0,116.9,0.0,0.0,0.0,1.0,1.0,0.0,19.0,not recorded,0.0,6.0,10.0,6.0,13.666666666666666,0.0,0.0,6.0,10.0,4.0,12.25,0.0,13.9,-0.3,0.79
6177,1.0,1.0,1.0,171.0,1.0,1.0,135.0,1.0,1.0,38.0,5.0,7.0,137.5,1.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7
6610,2.0,39.0,1.0,9500.0,1.0,1.0,133.1,1.0,37.0,37.0,191.0,172.0,115.2,0.0,0.0,0.0,1.0,0.0,not known,48.0,0.0,0.0,7.0,11.0,4.0,11.75,0.0,0.0,7.0,14.0,3.0,11.725,0.0,11.1,0.6,2.02
3529,1.0,1.0,6.0,9500.0,1.0,1.0,122.0,1.0,1.0,1.0,4.0,4.0,119.6,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,8.0,6.0,13.25,0.0,0.0,8.0,8.0,8.0,13.8375,,13.9,-0.3,0.79
8003,1.0,1.0,6.0,9119.0,1.0,1.0,135.0,1.0,2.0,1.0,3.0,5.0,123.5,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,10.0,1.0,10.0,3.0,7.6,2.6,0.32
9657,1.0,15.0,1.0,9130.0,1.0,1.0,133.1,41.0,1.0,1.0,4.0,4.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,1.0,0.0,6.0,7.0,2.0,12.0,1.0,0.0,6.0,6.0,0.0,0.0,0.0,8.9,1.4,3.51
7712,1.0,1.0,1.0,9500.0,1.0,1.0,123.0,1.0,37.0,37.0,7.0,7.0,119.7,0.0,0.0,0.0,1.0,1.0,0.0,20.0,,0.0,7.0,8.0,,0.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,13.9,-0.3,0.79
6817,1.0,39.0,1.0,8014.0,0.0,1.0,120.0,100.0,1.0,1.0,4.0,,119.5,0.0,0.0,1.0,1.0,0.0,0.0,25.0,1.0,2.0,6.0,6.0,6.0,11.333333333333334,0.0,0.0,6.0,6.0,4.0,11.75,0.0,not known,1.4,3.51
8134,1.0,1.0,,9254.0,1.0,1.0,130.0,1.0,1.0,38.0,4.0,9.0,122.7,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,10.0,4.0,11.75,0.0,0.0,6.0,13.0,4.0,10.0,0.0,7.6,2.6,0.32
6380,1.0,1.0,1.0,9130.0,1.0,1.0,135.0,1.0,3.0,3.0,2.0,2.0,137.1,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,,12.0,0.0,0.0,6.0,8.0,5.0,14.8,0.0,not recorded,,1.79
5800,1.0,1.0,2.0,9500.0,1.0,1.0,134.0,1.0,1.0,1.0,5.0,3.0,128.4,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,13.471428571428572,0.0,0.0,8.0,9.0,8.0,13.944444444444445,0.0,16.2,0.3,-0.92
5706,1.0,18.0,2.0,,1.0,1.0,143.0,1.0,19.0,38.0,9.0,7.0,132.2,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,8.0,5.0,13.75,0.0,0.0,5.0,6.0,5.0,12.166666666666666,0.0,13.9,-0.3,0.79
1429,1.0,17.0,1.0,9238.0,1.0,1.0,145.0,,38.0,,9.0,7.0,145.0,0.0,0.0,0.0,1.0,not recorded,1.0,not known,0.0,0.0,6.0,7.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,12.4,0.5,1.79
